id,concept_id,vocabulary_id,dataset_id,count_persons_rows,count_concepts_rows,count_secondary_concepts_rows
716,3006135,LOINC,1,16,230,0
717,3006175,LOINC,1,68,358,0
718,3006490,LOINC,1,4,10,0
719,3006751,LOINC,1,23,45,0
720,3006923,LOINC,1,82,2272,0
721,3006958,LOINC,1,2,2,0
722,3007070,LOINC,1,30,60,0
723,3007124,LOINC,1,17,39,0
724,3007164,LOINC,1,13,42,0
725,3007220,LOINC,1,59,396,0
726,3007350,LOINC,1,19,48,0
727,3007359,LOINC,1,18,94,0
728,3007397,LOINC,1,55,1292,0
729,3007449,LOINC,1,1,16,0
730,3007451,LOINC,1,2,2,0
731,3007469,LOINC,1,53,801,0
732,3007733,LOINC,1,30,112,0
733,3007794,LOINC,1,4,896,0
734,3007876,LOINC,1,100,2680,0
735,3007913,LOINC,1,10,28,0
736,3008047,LOINC,1,1,47,0
737,3008223,LOINC,1,100,3245,0
738,3008251,LOINC,1,6,12,0
739,3008295,LOINC,1,13,29,0
740,3008308,LOINC,1,8,16,0
741,3008449,LOINC,1,3,494,0
742,3008504,LOINC,1,13,24,0
743,3008541,LOINC,1,2,2,0
744,3008598,LOINC,1,14,66,0
745,3008691,LOINC,1,4,5,0
746,3008855,LOINC,1,4,6,0
747,3008939,LOINC,1,30,788,0
748,3009094,LOINC,1,100,3260,0
749,3009201,LOINC,1,41,238,0
750,3009306,LOINC,1,7,20,0
751,3009314,LOINC,1,20,47,0
752,3009361,LOINC,1,2,2,0
753,3009363,LOINC,1,100,1475,0
754,3009395,LOINC,1,1,1,0
755,3009497,LOINC,1,56,1243,0
756,3009540,LOINC,1,100,2668,0
757,3009542,LOINC,1,97,1061,0
758,3009543,LOINC,1,2,7,0
759,3009613,LOINC,1,6,19,0
760,3009682,LOINC,1,11,62,0
761,3009744,LOINC,1,100,5400,0
762,3009858,LOINC,1,1,77,0
763,3009872,LOINC,1,1,1,0
764,3010144,LOINC,1,1,1,0
765,3010189,LOINC,1,76,532,0
766,3010321,LOINC,1,96,2546,0
767,3010340,LOINC,1,7,26,0
768,3010421,LOINC,1,78,964,0
769,3010834,LOINC,1,39,900,0
770,3010939,LOINC,1,1,1,0
771,3010950,LOINC,1,1,2,0
772,3011335,LOINC,1,5,46,0
773,3011368,LOINC,1,34,858,0
774,3011380,LOINC,1,33,153,0
775,3011397,LOINC,1,86,337,0
776,3011412,LOINC,1,2,34,0
777,3011483,LOINC,1,13,36,0
778,3011544,LOINC,1,6,6,0
779,3011589,LOINC,1,3,878,0
780,3011904,LOINC,1,100,4600,0
781,3011922,LOINC,1,2,2,0
782,3011965,LOINC,1,24,51,0
783,3011987,LOINC,1,34,846,0
784,3012030,LOINC,1,100,5400,0
785,3012095,LOINC,1,100,4868,0
786,3012222,LOINC,1,22,46,0
787,3012336,LOINC,1,22,150,0
788,3012381,LOINC,1,2,3,0
789,3012410,LOINC,1,26,96,0
790,3012501,LOINC,1,77,887,0
791,3012516,LOINC,1,10,26,0
792,3012697,LOINC,1,50,143,0
793,3012698,LOINC,1,1,76,0
794,3012888,LOINC,1,59,9660,0
795,3012986,LOINC,1,6,8,0
796,3013075,LOINC,1,1,1,0
797,3013078,LOINC,1,2,30,0
798,3013290,LOINC,1,77,887,0
799,3013429,LOINC,1,91,2956,0
800,3013466,LOINC,1,100,1475,0
801,3013502,LOINC,1,61,253,0
802,3013603,LOINC,1,8,18,0
803,3013650,LOINC,1,45,1104,0
804,3013678,LOINC,1,38,154,0
805,3013682,LOINC,1,100,5860,0
806,3013707,LOINC,1,8,38,0
807,3013721,LOINC,1,82,2276,0
808,3013731,LOINC,1,15,50,0
809,3013940,LOINC,1,1,1,0
810,3014029,LOINC,1,2,24,0
811,3014037,LOINC,1,1,16,0
812,3014080,LOINC,1,80,1248,0
813,3014402,LOINC,1,1,77,0
814,3014543,LOINC,1,2,2,0
815,3014576,LOINC,1,100,6873,0
816,3014644,LOINC,1,1,2,0
817,3014886,LOINC,1,91,1852,0
818,3015094,LOINC,1,2,2,0
819,3015273,LOINC,1,46,672,0
820,3015280,LOINC,1,3,214,0
821,3015377,LOINC,1,99,4680,0
822,3015536,LOINC,1,3,753,0
823,3015688,LOINC,1,2,4,0
824,3015736,LOINC,1,1,3,0
825,3015862,LOINC,1,8,13,0
826,3016038,LOINC,1,29,106,0
827,3016242,LOINC,1,18,42,0
828,3016251,LOINC,1,17,36,0
829,3016293,LOINC,1,100,6585,0
830,3016311,LOINC,1,13,31,0
831,3016335,LOINC,1,100,3268,0
832,3016407,LOINC,1,47,165,0
833,3016502,LOINC,1,45,149,0
834,3016557,LOINC,1,13,44,0
835,3016573,LOINC,1,16,30,0
836,3016647,LOINC,1,2,2,0
837,3016723,LOINC,1,100,6845,0
838,3016750,LOINC,1,66,300,0
839,3016771,LOINC,1,25,41,0
840,3016879,LOINC,1,21,36,0
841,3016991,LOINC,1,11,26,0
842,3017143,LOINC,1,15,46,0
843,3017154,LOINC,1,1,2,0
844,3017161,LOINC,1,1,1,0
845,3017181,LOINC,1,30,395,0
846,3017188,LOINC,1,12,324,0
847,3017196,LOINC,1,2,10,0
848,3017250,LOINC,1,35,213,0
849,3017331,LOINC,1,1,77,0
850,3017400,LOINC,1,3,6,0
851,3017487,LOINC,1,1,77,0
852,3017523,LOINC,1,1,2,0
853,3017594,LOINC,1,50,754,0
854,3017595,LOINC,1,14,32,0
855,3018053,LOINC,1,3,494,0
856,3018133,LOINC,1,2,4,0
857,3018405,LOINC,1,69,530,0
858,3018465,LOINC,1,14,121,0
859,3018572,LOINC,1,51,100,0
860,3018672,LOINC,1,6,8,0
861,3018760,LOINC,1,6,7,0
862,3018834,LOINC,1,86,674,0
863,3018954,LOINC,1,9,18,0
864,3019198,LOINC,1,1,16,0
865,3019298,LOINC,1,3,4,0
866,3019351,LOINC,1,3,753,0
867,3019416,LOINC,1,5,28,0
868,3019473,LOINC,1,6,7,0
869,3019510,LOINC,1,15,48,0
870,3019550,LOINC,1,100,6917,0
871,3019634,LOINC,1,4,88,0
872,3019761,LOINC,1,3,6,0
873,3019800,LOINC,1,59,546,0
874,3019880,LOINC,1,12,176,0
875,3019897,LOINC,1,100,5400,0
876,3019962,LOINC,1,1,1,0
877,3019977,LOINC,1,63,644,0
878,3020149,LOINC,1,15,30,0
879,3020153,LOINC,1,20,47,0
880,3020416,LOINC,1,100,5400,0
881,3020460,LOINC,1,18,84,0
882,3020481,LOINC,1,63,1253,0
883,3020630,LOINC,1,29,356,0
884,3020716,LOINC,1,63,1774,0
885,3020851,LOINC,1,1,2,0
886,3020891,LOINC,1,100,4057,0
887,3021044,LOINC,1,29,156,0
888,3021119,LOINC,1,66,966,0
889,3021200,LOINC,1,3,6,0
890,3021303,LOINC,1,34,832,0
891,3021453,LOINC,1,3,4,0
892,3021502,LOINC,1,34,830,0
893,3021595,LOINC,1,4,26,0
894,3021601,LOINC,1,86,674,0
895,3021717,LOINC,1,1,2,0
896,3021886,LOINC,1,20,320,0
897,3022022,LOINC,1,4,896,0
898,3022094,LOINC,1,20,47,0
899,3022217,LOINC,1,100,1455,0
900,3022318,LOINC,1,100,12441,0
901,3022509,LOINC,1,45,194,0
902,3022533,LOINC,1,1,32,0
903,3022548,LOINC,1,6,7,0
904,3022621,LOINC,1,86,674,0
905,3022747,LOINC,1,18,37,0
906,3022797,LOINC,1,3,708,0
907,3022875,LOINC,1,57,1577,0
908,3022878,LOINC,1,1,1,0
909,3023103,LOINC,1,100,6948,0
910,3023256,LOINC,1,1,1,0
911,3023307,LOINC,1,6,10,0
912,3023314,LOINC,1,100,5706,0
913,3023520,LOINC,1,12,28,0
914,3023539,LOINC,1,86,674,0
915,3023547,LOINC,1,6,9,0
916,3023599,LOINC,1,100,5400,0
917,3023654,LOINC,1,2,17,0
918,3024128,LOINC,1,80,2274,0
919,3024153,LOINC,1,3,86,0
920,3024171,LOINC,1,100,19776,0
921,3024265,LOINC,1,100,3786,0
922,3024463,LOINC,1,1,98,0
923,3024561,LOINC,1,80,1210,0
924,3024629,LOINC,1,86,674,0
925,3024882,LOINC,1,30,137,0
926,3024886,LOINC,1,1,2,0
927,3024929,LOINC,1,100,5534,0
928,3025019,LOINC,1,18,330,0
929,3025255,LOINC,1,76,532,0
930,3025315,LOINC,1,100,363,0
931,3025439,LOINC,1,55,1296,0
932,3025478,LOINC,1,26,42,0
933,3025616,LOINC,1,5,22,0
934,3025696,LOINC,1,1,2,0
935,3025807,LOINC,1,1,77,0
936,3025809,LOINC,1,4,896,0
937,3026250,LOINC,1,1,41,0
938,3026256,LOINC,1,3,753,0
939,3026258,LOINC,1,8,910,0
940,3026314,LOINC,1,34,850,0
941,3026400,LOINC,1,26,86,0
942,3026611,LOINC,1,96,2545,0
943,3026692,LOINC,1,6,13,0
944,3026729,LOINC,1,5,10,0
945,3026782,LOINC,1,32,69,0
946,3026904,LOINC,1,7,66,0
947,3026910,LOINC,1,4,8,0
948,3027008,LOINC,1,20,35,0
949,3027018,LOINC,1,100,19319,0
950,3027114,LOINC,1,29,120,0
951,3027162,LOINC,1,99,2171,0
952,3027200,LOINC,1,1,43,0
953,3027315,LOINC,1,77,887,0
954,3027597,LOINC,1,18,104,0
955,3027598,LOINC,1,58,9738,0
956,3027801,LOINC,1,63,623,0
957,3027920,LOINC,1,20,428,0
958,3027944,LOINC,1,21,34,0
959,3027946,LOINC,1,63,623,0
960,3028026,LOINC,1,13,40,0
961,3028074,LOINC,1,12,314,0
962,3028167,LOINC,1,2,17,0
963,3028308,LOINC,1,8,9,0
964,3028437,LOINC,1,29,52,0
965,3028468,LOINC,1,4,26,0
966,3028561,LOINC,1,3,708,0
967,3028615,LOINC,1,91,2956,0
968,3028639,LOINC,1,1,6,0
969,3028662,LOINC,1,8,16,0
970,3029170,LOINC,1,2,2,0
971,3029187,LOINC,1,27,73,0
972,3031147,LOINC,1,77,887,0
973,3031951,LOINC,1,25,36,0
974,3033364,LOINC,1,4,4,0
975,3033483,LOINC,1,6,21,0
976,3033526,LOINC,1,1,2,0
977,3033575,LOINC,1,91,2956,0
978,3034263,LOINC,1,94,3341,0
979,3034426,LOINC,1,100,2910,0
980,3034593,LOINC,1,1,1,0
981,3034795,LOINC,1,100,1455,0
982,3035206,LOINC,1,100,1657,0
983,3035359,LOINC,1,3,753,0
984,3035509,LOINC,1,2,2,0
985,3035583,LOINC,1,76,532,0
986,3035715,LOINC,1,1,2,0
987,3035816,LOINC,1,100,1654,0
988,3035851,LOINC,1,29,43,0
989,3035856,LOINC,1,1,1,0
990,3035924,LOINC,1,25,41,0
991,3035995,LOINC,1,81,2222,0
992,3036098,LOINC,1,100,1660,0
993,3036176,LOINC,1,1,7,0
994,3036180,LOINC,1,20,32,0
995,3036277,LOINC,1,60,142,0
996,3036345,LOINC,1,53,186,0
997,3036354,LOINC,1,4,118,0
998,3036518,LOINC,1,4,30,0
999,3036535,LOINC,1,2,4,0
1000,3036882,LOINC,1,2,4,0
1001,3036974,LOINC,1,1,16,0
1002,3036987,LOINC,1,13,52,0
1003,3037022,LOINC,1,100,1657,0
1004,3037087,LOINC,1,1,7,0
1005,3037153,LOINC,1,3,4,0
1006,3037185,LOINC,1,12,36,0
1007,3037244,LOINC,1,76,532,0
1008,3037274,LOINC,1,14,32,0
1009,3037278,LOINC,1,100,5638,0
1010,3037318,LOINC,1,100,1657,0
1011,3037347,LOINC,1,100,1654,0
1012,3037426,LOINC,1,86,674,0
1013,3037490,LOINC,1,47,683,0
1014,3037556,LOINC,1,8,564,0
1015,3037577,LOINC,1,6,8,0
1016,3037579,LOINC,1,2,2,0
1017,3037663,LOINC,1,63,623,0
1018,3037871,LOINC,1,3,4,0
1019,3037885,LOINC,1,34,834,0
1020,3038047,LOINC,1,16,34,0
1021,3038086,LOINC,1,20,47,0
1022,3038104,LOINC,1,9,13,0
1023,3038288,LOINC,1,6,15,0
1024,3039000,LOINC,1,98,939,0
1025,3039006,LOINC,1,93,2207,0
1026,3040168,LOINC,1,39,214,0
1027,3041079,LOINC,1,8,9,0
1028,3041372,LOINC,1,6,8,0
1029,3041408,LOINC,1,6,21,0
1030,3041635,LOINC,1,6,19,0
1031,3042347,LOINC,1,10,174,0
1032,3043310,LOINC,1,1,2,0
1033,3043387,LOINC,1,8,9,0
1034,3043728,LOINC,1,10,22,0
1035,3043970,LOINC,1,100,1941,0
1036,3044938,LOINC,1,6,15,0
1037,3046838,LOINC,1,100,2174,0
1038,3047181,LOINC,1,83,749,0
1039,3049226,LOINC,1,1,2,0
1040,3051714,LOINC,1,9,10,0
1041,19000537,RxNorm,1,3,3,0
1042,19003514,RxNorm,1,4,8,0
1043,19003953,RxNorm,1,2,2,0
1044,19004724,RxNorm,1,3,3,0
1045,19005046,RxNorm,1,6,10,0
1046,19005965,RxNorm,1,3,3,0
1047,19006186,RxNorm,1,3,3,0
1048,19006410,RxNorm,1,3,3,0
1049,19006692,RxNorm,1,3,3,0
1050,19006967,RxNorm,1,4,7,0
1051,19007572,RxNorm,1,3,3,0
1052,19008009,RxNorm,1,2,2,0
1053,19008339,RxNorm,1,5,5,0
1054,19008523,RxNorm,1,1,1,0
1055,19008723,RxNorm,1,5,10,0
1056,19009384,RxNorm,1,2,60,0
1057,19009540,RxNorm,1,3,3,0
1058,19010291,RxNorm,1,1,2,0
1059,19010309,RxNorm,1,60,71,0
1060,19010403,RxNorm,1,4,7,0
1061,19011035,RxNorm,1,60,76,0
1062,19011331,RxNorm,1,21,24,0
1063,19011661,RxNorm,1,2,2,0
1064,19011773,RxNorm,1,13,19,0
1065,19012598,RxNorm,1,1,1,0
1066,19015726,RxNorm,1,2,2,0
1067,19016315,RxNorm,1,2,2,0
1068,19016821,RxNorm,1,1,3,0
1069,19016865,RxNorm,1,62,146,0
1070,19017742,RxNorm,1,1,5,0
1071,19017745,RxNorm,1,1,9,0
1072,19018013,RxNorm,1,4,6,0
1073,19018419,RxNorm,1,2,2,0
1074,19018544,RxNorm,1,3,5,0
1075,19018781,RxNorm,1,1,2,0
1076,19018787,RxNorm,1,4,10,0
1077,19018811,RxNorm,1,4,9,0
1078,19018909,RxNorm,1,5,6,0
1079,19018935,RxNorm,1,1,2,0
1080,19018937,RxNorm,1,1,1,0
1081,19019003,RxNorm,1,8,14,0
1082,19019044,RxNorm,1,1,1,0
1083,19019050,RxNorm,1,2,2,0
1084,19019072,RxNorm,1,8,10,0
1085,19019073,RxNorm,1,12,14,0
1086,19019112,RxNorm,1,25,77,0
1087,19019113,RxNorm,1,12,25,0
1088,19019122,RxNorm,1,1,1,0
1089,19019236,RxNorm,1,1,1,0
1090,19019272,RxNorm,1,3,5,0
1091,19019306,RxNorm,1,2,3,0
1092,19019307,RxNorm,1,3,5,0
1093,19019308,RxNorm,1,1,1,0
1094,19019309,RxNorm,1,1,1,0
1095,19019333,RxNorm,1,1,1,0
1096,19019334,RxNorm,1,3,4,0
1097,19019335,RxNorm,1,3,4,0
1098,19019418,RxNorm,1,21,45,0
1099,19019419,RxNorm,1,9,14,0
1100,19019529,RxNorm,1,1,1,0
1101,19019581,RxNorm,1,1,1,0
1102,19019630,RxNorm,1,2,2,0
1103,19019851,RxNorm,1,2,8,0
1104,19019937,RxNorm,1,1,7,0
1105,19020053,RxNorm,1,36,78,0
1106,19020131,RxNorm,1,61,99,0
1107,19020398,RxNorm,1,1,1,0
1108,19020994,RxNorm,1,1,1,0
1109,19022486,RxNorm,1,3,6,0
1110,19022749,RxNorm,1,2,3,0
1111,19022750,RxNorm,1,4,14,0
1112,19022782,RxNorm,1,2,3,0
1113,19022948,RxNorm,1,1,2,0
1114,19023636,RxNorm,1,4,7,0
1115,19024728,RxNorm,1,1,1,0
1116,19024770,RxNorm,1,6,10,0
1117,19027362,RxNorm,1,35,44,0
1118,19027805,RxNorm,1,5,33,0
1119,19028579,RxNorm,1,2,2,0
1120,19029685,RxNorm,1,4,5,0
1121,19029876,RxNorm,1,2,2,0
1122,19030761,RxNorm,1,2,4,0
1123,19030762,RxNorm,1,1,1,0
1124,19030765,RxNorm,1,1,5,0
1125,19030766,RxNorm,1,1,1,0
1126,19031216,RxNorm,1,2,5,0
1127,19033354,RxNorm,1,8,9,0
1128,19033500,RxNorm,1,1,1,0
1129,19033606,RxNorm,1,1,1,0
1130,19033627,RxNorm,1,2,4,0
1131,19034049,RxNorm,1,1,2,0
1132,19034645,RxNorm,1,1,10,0
1133,19034646,RxNorm,1,1,1,0
1134,19034805,RxNorm,1,2,4,0
1135,19035072,RxNorm,1,2,3,0
1136,19035247,RxNorm,1,10,13,0
1137,19035279,RxNorm,1,2,2,0
1138,19035577,RxNorm,1,3,3,0
1139,19035631,RxNorm,1,2,3,0
1140,19035704,RxNorm,1,18,26,0
1141,19036004,RxNorm,1,2,2,0
1142,19036210,RxNorm,1,1,1,0
1143,19036628,RxNorm,1,7,11,0
1144,19036781,RxNorm,1,60,76,0
1145,19036829,RxNorm,1,2,2,0
1146,19037038,RxNorm,1,72,87,0
1147,19037427,RxNorm,1,2,6,0
1148,19038853,RxNorm,1,1,1,0
1149,19040187,RxNorm,1,25,68,0
1150,19040856,RxNorm,1,4,5,0
1151,19041171,RxNorm,1,1,1,0
1152,19041255,RxNorm,1,20,22,0
1153,19041287,RxNorm,1,25,66,0
1154,19041823,RxNorm,1,2,2,0
1155,19041926,RxNorm,1,8,12,0
1156,19044522,RxNorm,1,4,4,0
1157,19044609,RxNorm,1,4,5,0
1158,19044710,RxNorm,1,1,1,0
1159,19044727,RxNorm,1,17,21,0
1160,19044994,RxNorm,1,1,1,0
1161,19046742,RxNorm,1,16,23,0
1162,19047064,RxNorm,1,1,3,0
1163,19049024,RxNorm,1,37,131,0
1164,19049105,RxNorm,1,92,153,0
1165,19049684,RxNorm,1,45,166,0
1166,19049686,RxNorm,1,29,134,0
1167,19052489,RxNorm,1,3,3,0
1168,19052736,RxNorm,1,3,3,0
1169,19054242,RxNorm,1,5,5,0
1170,19056802,RxNorm,1,2,2,0
1171,19057568,RxNorm,1,12,19,0
1172,19058274,RxNorm,1,3,4,0
1173,19058319,RxNorm,1,3,5,0
1174,19059412,RxNorm,1,1,1,0
1175,19060985,RxNorm,1,2,2,0
1176,19061088,RxNorm,1,14,14,0
1177,19061089,RxNorm,1,7,12,0
1178,19062817,RxNorm,1,6,10,0
1179,19063575,RxNorm,1,6,7,0
1180,19065567,RxNorm,1,30,57,0
1181,19066774,RxNorm,1,3,3,0
1182,19068781,RxNorm,1,12,26,0
1183,19069022,RxNorm,1,1,1,0
1184,19069149,RxNorm,1,3,3,0
1185,19069200,RxNorm,1,3,4,0
1186,19069629,RxNorm,1,1,1,0
1187,19070371,RxNorm,1,4,6,0
1188,19070869,RxNorm,1,1,3,0
1189,19071430,RxNorm,1,15,19,0
1190,19071454,RxNorm,1,1,1,0
1191,19071700,RxNorm,1,25,291,0
1192,19072176,RxNorm,1,39,63,0
1193,19072240,RxNorm,1,2,4,0
1194,19072270,RxNorm,1,2,3,0
1195,19072321,RxNorm,1,10,15,0
1196,19072933,RxNorm,1,4,14,0
1197,19073094,RxNorm,1,4,6,0
1198,19073183,RxNorm,1,1,1,0
1199,19073612,RxNorm,1,2,2,0
1200,19073712,RxNorm,1,19,35,0
1201,19073777,RxNorm,1,9,17,0
1202,19074247,RxNorm,1,43,58,0
1203,19074492,RxNorm,1,2,4,0
1204,19074558,RxNorm,1,18,35,0
1205,19074672,RxNorm,1,5,15,0
1206,19074697,RxNorm,1,1,3,0
1207,19074932,RxNorm,1,1,1,0
1208,19075032,RxNorm,1,2,2,0
1209,19075034,RxNorm,1,1,1,0
1210,19075378,RxNorm,1,2,2,0
1211,19075380,RxNorm,1,15,39,0
1212,19075429,RxNorm,1,1,1,0
1213,19075601,RxNorm,1,7,15,0
1214,19075602,RxNorm,1,1,2,0
1215,19075605,RxNorm,1,1,1,0
1216,19075954,RxNorm,1,3,9,0
1217,19075955,RxNorm,1,4,5,0
1218,19075984,RxNorm,1,1,1,0
1219,19076077,RxNorm,1,1,1,0
1220,19076145,RxNorm,1,3,5,0
1221,19076175,RxNorm,1,1,1,0
1222,19076492,RxNorm,1,7,28,0
1223,19076493,RxNorm,1,1,1,0
1224,19076658,RxNorm,1,2,10,0
1225,19076714,RxNorm,1,19,22,0
1226,19076734,RxNorm,1,1,3,0
1227,19076953,RxNorm,1,2,2,0
1228,19077241,RxNorm,1,19,27,0
1229,19077342,RxNorm,1,1,3,0
1230,19077375,RxNorm,1,3,5,0
1231,19077462,RxNorm,1,1,5,0
1232,19077463,RxNorm,1,4,14,0
1233,19077464,RxNorm,1,1,1,0
1234,19077513,RxNorm,1,14,33,0
1235,19077546,RxNorm,1,23,53,0
1236,19077547,RxNorm,1,6,18,0
1237,19077548,RxNorm,1,9,32,0
1238,19077549,RxNorm,1,2,3,0
1239,19077577,RxNorm,1,1,4,0
1240,19077601,RxNorm,1,1,1,0
1241,19077631,RxNorm,1,1,1,0
1242,19077636,RxNorm,1,2,4,0
1243,19077637,RxNorm,1,1,2,0
1244,19077638,RxNorm,1,3,4,0
1245,19077682,RxNorm,1,2,3,0
1246,19077763,RxNorm,1,10,11,0
1247,19077884,RxNorm,1,3,4,0
1248,19077928,RxNorm,1,2,2,0
1249,19077929,RxNorm,1,1,2,0
1250,19078092,RxNorm,1,1,1,0
1251,19078097,RxNorm,1,1,1,0
1252,19078106,RxNorm,1,1,1,0
1253,19078126,RxNorm,1,7,8,0
1254,19078530,RxNorm,1,4,16,0
1255,19078554,RxNorm,1,2,3,0
1256,19078557,RxNorm,1,46,175,0
1257,19078921,RxNorm,1,19,30,0
1258,19078924,RxNorm,1,13,23,0
1259,19078925,RxNorm,1,2,2,0
1260,19079119,RxNorm,1,7,8,0
1261,19079133,RxNorm,1,1,1,0
1262,19079138,RxNorm,1,5,10,0
1263,19079139,RxNorm,1,2,4,0
1264,19079154,RxNorm,1,5,7,0
1265,19079177,RxNorm,1,1,1,0
1266,19079250,RxNorm,1,3,6,0
1267,19079322,RxNorm,1,28,77,0
1268,19079462,RxNorm,1,1,5,0
1269,19079497,RxNorm,1,2,5,0
1270,19079527,RxNorm,1,2,3,0
1271,19079658,RxNorm,1,6,19,0
1272,19079712,RxNorm,1,1,6,0
1273,19079960,RxNorm,1,9,15,0
1274,19080040,RxNorm,1,1,1,0
1275,19080095,RxNorm,1,1,1,0
1276,19080125,RxNorm,1,2,5,0
1277,19080128,RxNorm,1,9,20,0
1278,19080129,RxNorm,1,9,16,0
1279,19080217,RxNorm,1,13,43,0
1280,19080793,RxNorm,1,1,1,0
1281,19080985,RxNorm,1,1,1,0
1282,19082306,RxNorm,1,3,3,0
1283,19082350,RxNorm,1,6,11,0
1284,19082373,RxNorm,1,1,1,0
1285,19087090,RxNorm,1,1,2,0
1286,19087102,RxNorm,1,1,5,0
1287,19087105,RxNorm,1,1,1,0
1288,19088079,RxNorm,1,5,9,0
1289,19088571,RxNorm,1,3,3,0
1290,19089150,RxNorm,1,1,1,0
1291,19089969,RxNorm,1,1,1,0
1292,19092377,RxNorm,1,3,3,0
1293,19092849,RxNorm,1,3,4,0
1294,19093848,RxNorm,1,82,125,0
1295,19095164,RxNorm,1,22,43,0
1296,19095165,RxNorm,1,15,39,0
1297,19098167,RxNorm,1,2,3,0
1298,19098454,RxNorm,1,1,7,0
1299,19098474,RxNorm,1,3,12,0
1300,19100691,RxNorm,1,3,12,0
1301,19101814,RxNorm,1,1,1,0
1302,19102399,RxNorm,1,1,1,0
1303,19102504,RxNorm,1,7,11,0
1304,19102518,RxNorm,1,1,1,0
1305,19102773,RxNorm,1,1,1,0
1306,19103985,RxNorm,1,3,3,0
1307,19106768,RxNorm,1,2,2,0
1308,19111620,RxNorm,1,20,33,0
1309,19112586,RxNorm,1,2,5,0
1310,19112640,RxNorm,1,2,6,0
1311,19112656,RxNorm,1,19,23,0
1312,19113528,RxNorm,1,1,4,0
1313,19114563,RxNorm,1,1,1,0
1314,19115197,RxNorm,1,3,3,0
1315,19121195,RxNorm,1,1,1,0
1316,19121580,RxNorm,1,8,20,0
1317,19121909,RxNorm,1,1,1,0
1318,19122045,RxNorm,1,1,3,0
1319,19122148,RxNorm,1,2,8,0
1320,19122506,RxNorm,1,5,10,0
1321,19122573,RxNorm,1,1,1,0
1322,19123038,RxNorm,1,10,14,0
1323,19123104,RxNorm,1,1,3,0
1324,19123167,RxNorm,1,2,2,0
1325,19123173,RxNorm,1,3,3,0
1326,19123353,RxNorm,1,1,1,0
1327,19123359,RxNorm,1,1,2,0
1328,19123592,RxNorm,1,4,15,0
1329,19123593,RxNorm,1,2,4,0
1330,19123989,RxNorm,1,30,59,0
1331,19124445,RxNorm,1,1,1,0
1332,19125043,RxNorm,1,1,1,0
1333,19125897,RxNorm,1,2,2,0
1334,19126023,RxNorm,1,6,6,0
1335,19126173,RxNorm,1,21,29,0
1336,19126251,RxNorm,1,3,12,0
1337,19126405,RxNorm,1,21,25,0
1338,19126581,RxNorm,1,1,2,0
1339,19126731,RxNorm,1,9,10,0
1340,19127005,RxNorm,1,1,1,0
1341,19127213,RxNorm,1,77,462,0
1342,19127417,RxNorm,1,1,1,0
1343,19127952,RxNorm,1,2,2,0
1344,19127954,RxNorm,1,5,5,0
1345,19128377,RxNorm,1,1,2,0
1346,19128380,RxNorm,1,2,9,0
1347,19129446,RxNorm,1,37,122,0
1348,19129965,RxNorm,1,1,1,0
1349,19130222,RxNorm,1,1,1,0
1350,19131009,RxNorm,1,6,23,0
1351,19131065,RxNorm,1,1,1,0
1352,19131082,RxNorm,1,2,3,0
1353,19131111,RxNorm,1,24,41,0
1354,19131118,RxNorm,1,1,5,0
1355,19133257,RxNorm,1,1,1,0
1356,19133365,RxNorm,1,1,3,0
1357,19133435,RxNorm,1,1,1,0
1358,19133566,RxNorm,1,2,2,0
1359,19133570,RxNorm,1,2,4,0
1360,19133574,RxNorm,1,4,11,0
1361,19133621,RxNorm,1,2,2,0
1362,19133622,RxNorm,1,1,1,0
1363,19134036,RxNorm,1,3,6,0
1364,19134047,RxNorm,1,23,38,0
1365,19135374,RxNorm,1,60,220,0
1366,19135631,RxNorm,1,1,1,0
1367,19136048,RxNorm,1,5,10,0
1368,19137312,RxNorm,1,22,32,0
1369,19137328,RxNorm,1,13,29,0
1370,19137329,RxNorm,1,12,27,0
1371,21490516,LOINC,1,54,740,0
1372,21490580,LOINC,1,10,122,0
1373,21490650,LOINC,1,55,1319,0
1374,21490653,LOINC,1,2,313,0
1375,21490662,LOINC,1,2,354,0
1376,21490675,LOINC,1,34,1386,0
1377,21490695,LOINC,1,2,232,0
1378,21490712,LOINC,1,7,110,0
1379,21490753,LOINC,1,56,1359,0
1380,21490776,LOINC,1,2,8,0
1381,21490839,LOINC,1,2,30,0
1382,21490854,LOINC,1,56,2100,0
1383,21490880,LOINC,1,7,98,0
1384,21490888,LOINC,1,9,109,0
1385,21490963,LOINC,1,96,2538,0
1386,21491186,LOINC,1,51,1143,0
1387,21491763,LOINC,1,96,2535,0
1388,21492239,LOINC,1,100,8371,0
1389,21492240,LOINC,1,100,8373,0
1390,21492241,LOINC,1,99,8366,0
1391,21492835,LOINC,1,63,1241,0
1392,21492838,LOINC,1,100,1989,0
1393,21494965,LOINC,1,89,757,0
1394,21494966,LOINC,1,100,2893,0
1395,21498751,LOINC,1,1,4,0
1396,21499419,LOINC,1,28,390,0
1397,35202043,RxNorm,1,6,11,0
1398,35602744,RxNorm,1,13,17,0
1399,35602752,RxNorm,1,1,1,0
1400,35602753,RxNorm,1,1,1,0
1401,35602775,RxNorm,1,4,9,0
1402,35602776,RxNorm,1,1,1,0
1403,35603034,RxNorm,1,1,3,0
1404,35603045,RxNorm,1,6,8,0
1405,35603224,RxNorm,1,15,77,0
