id,concept_id,vocabulary_id,dataset_id,count_persons_rows,count_concepts_rows,count_secondary_concepts_rows
731,766923,RxNorm,2,5,13,0
732,777221,RxNorm,2,8,9,0
733,778474,RxNorm,2,2,2,0
734,778478,RxNorm,2,2,2,0
735,778711,RxNorm,2,3,3,0
736,778765,RxNorm,2,3,4,0
737,781039,RxNorm,2,5,11,0
738,781062,RxNorm,2,2,6,0
739,781182,RxNorm,2,5,9,0
740,785649,RxNorm,2,1,1,0
741,785788,RxNorm,2,11,18,0
742,785821,RxNorm,2,2,5,0
743,785842,RxNorm,2,3,5,0
744,791967,RxNorm,2,48,73,0
745,793238,RxNorm,2,1,1,0
746,793244,RxNorm,2,1,1,0
747,797399,RxNorm,2,15,26,0
748,797415,RxNorm,2,1,1,0
749,797617,RxNorm,2,6,8,0
750,797632,RxNorm,2,2,2,0
751,798874,RxNorm,2,6,7,0
752,798875,RxNorm,2,5,9,0
753,798876,RxNorm,2,1,1,0
754,836208,RxNorm,2,2,2,0
755,901318,RxNorm,2,6,6,0
756,901656,RxNorm,2,14,21,0
757,902427,RxNorm,2,2,3,0
758,902616,RxNorm,2,4,8,0
759,902722,RxNorm,2,3,3,0
760,902807,RxNorm,2,3,7,0
761,903963,RxNorm,2,5,6,0
762,904453,RxNorm,2,2,2,0
763,906780,RxNorm,2,20,20,0
764,906891,RxNorm,2,3,3,0
765,907013,RxNorm,2,6,11,0
766,907016,RxNorm,2,2,9,0
767,907020,RxNorm,2,5,8,0
768,907879,RxNorm,2,9,12,0
769,908523,RxNorm,2,9,9,0
770,909440,RxNorm,2,1,1,0
771,909502,RxNorm,2,1,1,0
772,909841,RxNorm,2,4,5,0
773,911064,RxNorm,2,1,1,0
774,914335,RxNorm,2,5,5,0
775,915175,RxNorm,2,6,9,0
776,915209,RxNorm,2,1,1,0
777,915542,RxNorm,2,3,5,0
778,915981,RxNorm,2,6,9,0
779,917006,RxNorm,2,4,5,0
780,919204,RxNorm,2,3,4,0
781,920293,RxNorm,2,1,1,0
782,922570,RxNorm,2,13,13,0
783,922802,RxNorm,2,5,5,0
784,923540,RxNorm,2,4,4,0
785,923541,RxNorm,2,3,3,0
786,923645,RxNorm,2,21,36,0
787,923672,RxNorm,2,3,3,0
788,923829,RxNorm,2,2,2,0
789,924566,RxNorm,2,11,11,0
790,924939,RxNorm,2,65,81,0
791,925636,RxNorm,2,5,5,0
792,927478,RxNorm,2,5,9,0
793,929435,RxNorm,2,2,3,0
794,929887,RxNorm,2,8,8,0
795,931973,RxNorm,2,3,4,0
796,932745,RxNorm,2,1,1,0
797,932777,RxNorm,2,1,2,0
798,933724,RxNorm,2,3,3,0
799,938205,RxNorm,2,10,14,0
800,938268,RxNorm,2,76,126,0
801,938330,RxNorm,2,75,183,0
802,939506,RxNorm,2,16,18,0
803,939510,RxNorm,2,4,9,0
804,939832,RxNorm,2,5,7,0
805,939871,RxNorm,2,37,131,0
806,939881,RxNorm,2,1,2,0
807,939903,RxNorm,2,1,2,0
808,939976,RxNorm,2,7,7,0
809,941258,RxNorm,2,84,143,0
810,942350,RxNorm,2,7,15,0
811,942384,RxNorm,2,4,41,0
812,942385,RxNorm,2,2,3,0
813,943030,RxNorm,2,3,5,0
814,948078,RxNorm,2,40,58,0
815,948080,RxNorm,2,29,49,0
816,948582,RxNorm,2,5,8,0
817,948856,RxNorm,2,10,13,0
818,948890,RxNorm,2,9,17,0
819,950056,RxNorm,2,9,11,0
820,950637,RxNorm,2,1,3,0
821,950641,RxNorm,2,1,3,0
822,951279,RxNorm,2,1,1,0
823,951469,RxNorm,2,3,3,0
824,951511,RxNorm,2,11,11,0
825,951530,RxNorm,2,3,7,0
826,951535,RxNorm,2,2,2,0
827,952004,RxNorm,2,6,8,0
828,953076,RxNorm,2,39,46,0
829,953102,RxNorm,2,31,49,0
830,954688,RxNorm,2,2,4,0
831,956874,RxNorm,2,54,88,0
832,956877,RxNorm,2,1,1,0
833,957136,RxNorm,2,16,29,0
834,957797,RxNorm,2,1,4,0
835,958999,RxNorm,2,1,1,0
836,961047,RxNorm,2,25,29,0
837,961050,RxNorm,2,23,49,0
838,961145,RxNorm,2,1,1,0
839,962398,RxNorm,2,3,3,0
840,963359,RxNorm,2,14,15,0
841,964339,RxNorm,2,1,1,0
842,964362,RxNorm,2,1,2,0
843,965748,RxNorm,2,8,16,0
844,966010,RxNorm,2,8,9,0
845,966991,RxNorm,2,23,31,0
846,967434,RxNorm,2,18,26,0
847,967823,RxNorm,2,100,201,0
848,967861,RxNorm,2,3,5,0
849,968274,RxNorm,2,4,4,0
850,968304,RxNorm,2,4,6,0
851,968984,RxNorm,2,1,1,0
852,968985,RxNorm,2,3,4,0
853,970250,RxNorm,2,7,16,0
854,970282,RxNorm,2,2,2,0
855,974166,RxNorm,2,6,9,0
856,975125,RxNorm,2,8,9,0
857,980311,RxNorm,2,1,1,0
858,981709,RxNorm,2,1,3,0
859,985247,RxNorm,2,11,14,0
860,986417,RxNorm,2,34,49,0
861,987245,RxNorm,2,16,22,0
862,987250,RxNorm,2,15,50,0
863,987272,RxNorm,2,1,2,0
864,988095,RxNorm,2,3,3,0
865,988294,RxNorm,2,2,2,0
866,989878,RxNorm,2,52,79,0
867,989898,RxNorm,2,1,1,0
868,990499,RxNorm,2,28,36,0
869,990760,RxNorm,2,3,4,0
870,991710,RxNorm,2,28,36,0
871,991764,RxNorm,2,20,46,0
872,991876,RxNorm,2,5,6,0
873,992590,RxNorm,2,5,5,0
874,992673,RxNorm,2,5,12,0
875,992956,RxNorm,2,37,44,0
876,993631,RxNorm,2,15,18,0
877,993653,RxNorm,2,15,29,0
878,994058,RxNorm,2,1,1,0
879,994341,RxNorm,2,3,3,0
880,996416,RxNorm,2,3,3,0
881,997881,RxNorm,2,6,6,0
882,997892,RxNorm,2,3,3,0
883,997997,RxNorm,2,2,2,0
884,998415,RxNorm,2,4,4,0
885,1000560,RxNorm,2,66,98,0
886,1000632,RxNorm,2,2,3,0
887,1036228,RxNorm,2,5,9,0
888,1036233,RxNorm,2,5,15,0
889,1037005,RxNorm,2,4,4,0
890,1037007,RxNorm,2,4,4,0
891,1101554,RxNorm,2,3,4,0
892,1101556,RxNorm,2,1,1,0
893,1102527,RxNorm,2,7,9,0
894,1103314,RxNorm,2,23,26,0
895,1103640,RxNorm,2,2,3,0
896,1106776,RxNorm,2,8,12,0
897,1107830,RxNorm,2,2,2,0
898,1107882,RxNorm,2,1,1,0
899,1110410,RxNorm,2,52,61,0
900,1112807,RxNorm,2,50,92,0
901,1112839,RxNorm,2,2,3,0
902,1112892,RxNorm,2,3,4,0
903,1112921,RxNorm,2,35,43,0
904,1113076,RxNorm,2,23,36,0
905,1113078,RxNorm,2,1,1,0
906,1113079,RxNorm,2,8,9,0
907,1113346,RxNorm,2,43,106,0
908,1114220,RxNorm,2,3,3,0
909,1115008,RxNorm,2,3,3,0
910,1116109,RxNorm,2,1,1,0
911,1119510,RxNorm,2,5,6,0
912,1124957,RxNorm,2,64,102,0
913,1125315,RxNorm,2,89,169,0
914,1126658,RxNorm,2,44,67,0
915,1127433,RxNorm,2,60,133,0
916,1129625,RxNorm,2,13,17,0
917,1134439,RxNorm,2,3,3,0
918,1134771,RxNorm,2,3,7,0
919,1135766,RxNorm,2,37,40,0
920,1136601,RxNorm,2,5,5,0
921,1136682,RxNorm,2,5,6,0
922,1136754,RxNorm,2,1,1,0
923,1136980,RxNorm,2,19,19,0
924,1137529,RxNorm,2,7,8,0
925,1139042,RxNorm,2,3,3,0
926,1139059,RxNorm,2,1,4,0
927,1139699,RxNorm,2,3,3,0
928,1149196,RxNorm,2,1,1,0
929,1149380,RxNorm,2,15,25,0
930,1153013,RxNorm,2,2,2,0
931,1153428,RxNorm,2,1,1,0
932,1154029,RxNorm,2,39,44,0
933,1154062,RxNorm,2,1,1,0
934,1154063,RxNorm,2,1,1,0
935,1154332,RxNorm,2,2,2,0
936,1154343,RxNorm,2,43,61,0
937,1154615,RxNorm,2,2,3,0
938,1163944,RxNorm,2,15,19,0
939,1167322,RxNorm,2,9,21,0
940,1167323,RxNorm,2,9,27,0
941,1174888,RxNorm,2,4,12,0
942,1175625,LOINC,2,55,1407,0
943,1177480,RxNorm,2,18,21,0
944,1178663,RxNorm,2,1,1,0
945,1178665,RxNorm,2,1,1,0
946,1192218,RxNorm,2,2,3,0
947,1192221,RxNorm,2,2,3,0
948,1192710,RxNorm,2,1,1,0
949,1201620,RxNorm,2,2,2,0
950,1300153,RxNorm,2,2,2,0
951,1300673,RxNorm,2,1,1,0
952,1301025,RxNorm,2,17,18,0
953,1301125,RxNorm,2,4,7,0
954,1301165,RxNorm,2,1,2,0
955,1301168,RxNorm,2,1,3,0
956,1304565,RxNorm,2,3,4,0
957,1304850,RxNorm,2,1,4,0
958,1305058,RxNorm,2,1,1,0
959,1307046,RxNorm,2,56,122,0
960,1307863,RxNorm,2,3,3,0
961,1308216,RxNorm,2,22,40,0
962,1308250,RxNorm,2,5,10,0
963,1308251,RxNorm,2,14,30,0
964,1308368,RxNorm,2,5,8,0
965,1308738,RxNorm,2,13,25,0
966,1308842,RxNorm,2,2,2,0
967,1308851,RxNorm,2,1,1,0
968,1308877,RxNorm,2,1,1,0
969,1308972,RxNorm,2,4,9,0
970,1309188,RxNorm,2,1,1,0
971,1309190,RxNorm,2,1,1,0
972,1309944,RxNorm,2,20,24,0
973,1309992,RxNorm,2,14,29,0
974,1309999,RxNorm,2,2,3,0
975,1310149,RxNorm,2,23,32,0
976,1311078,RxNorm,2,1,3,0
977,1311105,RxNorm,2,1,6,0
978,1311799,RxNorm,2,1,1,0
979,1313200,RxNorm,2,1,1,0
980,1314002,RxNorm,2,8,12,0
981,1314008,RxNorm,2,5,13,0
982,1318137,RxNorm,2,9,9,0
983,1318853,RxNorm,2,2,4,0
984,1319133,RxNorm,2,3,3,0
985,1321341,RxNorm,2,25,30,0
986,1322184,RxNorm,2,10,15,0
987,1322185,RxNorm,2,4,6,0
988,1322189,RxNorm,2,2,2,0
989,1326303,RxNorm,2,10,19,0
990,1328165,RxNorm,2,15,32,0
991,1328689,RxNorm,2,6,24,0
992,1332418,RxNorm,2,15,31,0
993,1332419,RxNorm,2,13,44,0
994,1333357,RxNorm,2,1,1,0
995,1333372,RxNorm,2,1,1,0
996,1334456,RxNorm,2,1,1,0
997,1334460,RxNorm,2,1,3,0
998,1337720,RxNorm,2,2,4,0
999,1337860,RxNorm,2,4,6,0
1000,1340128,RxNorm,2,5,5,0
1001,1340161,RxNorm,2,2,4,0
1002,1341927,RxNorm,2,1,2,0
1003,1342001,RxNorm,2,2,2,0
1004,1343916,RxNorm,2,8,8,0
1005,1344143,RxNorm,2,27,33,0
1006,1344244,RxNorm,2,3,5,0
1007,1344245,RxNorm,2,1,1,0
1008,1344905,RxNorm,2,1,1,0
1009,1344909,RxNorm,2,1,1,0
1010,1346823,RxNorm,2,5,11,0
1011,1346990,RxNorm,2,2,3,0
1012,1347384,RxNorm,2,2,5,0
1013,1347386,RxNorm,2,2,5,0
1014,1347387,RxNorm,2,2,2,0
1015,1347450,RxNorm,2,15,16,0
1016,1350489,RxNorm,2,1,1,0
1017,1350490,RxNorm,2,1,1,0
1018,1350504,RxNorm,2,1,1,0
1019,1353228,RxNorm,2,1,1,0
1020,1353578,RxNorm,2,1,1,0
1021,1353766,RxNorm,2,4,12,0
1022,1353776,RxNorm,2,1,2,0
1023,1360421,RxNorm,2,1,1,0
1024,1361662,RxNorm,2,2,2,0
1025,1361711,RxNorm,2,29,33,0
1026,1362979,RxNorm,2,1,1,0
1027,1363053,RxNorm,2,1,1,0
1028,1363059,RxNorm,2,1,1,0
1029,1366754,RxNorm,2,69,235,0
1030,1367500,RxNorm,2,5,15,0
1031,1367571,RxNorm,2,92,172,0
1032,1368671,RxNorm,2,2,2,0
1033,1369939,RxNorm,2,1,1,0
1034,1370109,RxNorm,2,1,2,0
1035,1373928,RxNorm,2,39,49,0
1036,1377141,RxNorm,2,2,5,0
1037,1377163,RxNorm,2,2,23,0
1038,1379525,RxNorm,2,1,1,0
1039,1383815,RxNorm,2,8,23,0
1040,1383849,RxNorm,2,1,1,0
1041,1383851,RxNorm,2,1,1,0
1042,1383869,RxNorm,2,1,1,0
1043,1383925,RxNorm,2,4,7,0
1044,1383988,RxNorm,2,1,1,0
1045,1386957,RxNorm,2,12,12,0
1046,1387458,RxNorm,2,7,12,0
1047,1395058,RxNorm,2,1,1,0
1048,1395073,RxNorm,2,1,4,0
1049,1395557,RxNorm,2,1,2,0
1050,1396012,RxNorm,2,1,1,0
1051,1396131,RxNorm,2,10,19,0
1052,1396154,RxNorm,2,9,22,0
1053,1398937,RxNorm,2,7,13,0
1054,1399177,RxNorm,2,3,3,0
1055,1399178,RxNorm,2,3,5,0
1056,1436678,RxNorm,2,2,5,0
1057,1501309,RxNorm,2,1,1,0
1058,1501700,RxNorm,2,17,45,0
1059,1502905,RxNorm,2,25,57,0
1060,1503297,RxNorm,2,11,13,0
1061,1504620,RxNorm,2,2,3,0
1062,1504621,RxNorm,2,1,1,0
1063,1504672,RxNorm,2,2,3,0
1064,1506270,RxNorm,2,5,7,0
1065,1507835,RxNorm,2,10,11,0
1066,1507838,RxNorm,2,5,7,0
1067,1510813,RxNorm,2,8,11,0
1068,1511646,RxNorm,2,1,1,0
1069,1512446,RxNorm,2,1,1,0
1070,1513876,RxNorm,2,2,3,0
1071,1513912,RxNorm,2,2,10,0
1072,1517070,RxNorm,2,4,4,0
1073,1517824,RxNorm,2,6,11,0
1074,1517827,RxNorm,2,1,1,0
1075,1517989,RxNorm,2,1,1,0
1076,1518013,RxNorm,2,1,1,0
1077,1518254,RxNorm,2,10,12,0
1078,1518261,RxNorm,2,1,2,0
1079,1518292,RxNorm,2,3,4,0
1080,1522957,RxNorm,2,5,6,0
1081,1526475,RxNorm,2,3,8,0
1082,1526476,RxNorm,2,1,2,0
1083,1537655,RxNorm,2,1,1,0
1084,1537684,RxNorm,2,1,1,0
1085,1539403,RxNorm,2,18,24,0
1086,1539407,RxNorm,2,7,12,0
1087,1539463,RxNorm,2,12,22,0
1088,1545958,RxNorm,2,24,60,0
1089,1545959,RxNorm,2,1,4,0
1090,1545996,RxNorm,2,9,19,0
1091,1545997,RxNorm,2,4,10,0
1092,1545998,RxNorm,2,1,1,0
1093,1545999,RxNorm,2,1,2,0
1094,1548111,RxNorm,2,1,1,0
1095,1548160,RxNorm,2,1,3,0
1096,1549080,RxNorm,2,1,1,0
1097,1549218,RxNorm,2,1,1,0
1098,1550023,RxNorm,2,28,60,0
1099,1550557,RxNorm,2,3,5,0
1100,1551099,RxNorm,2,5,5,0
1101,1551101,RxNorm,2,2,9,0
1102,1551123,RxNorm,2,1,1,0
1103,1551170,RxNorm,2,3,9,0
1104,1551192,RxNorm,2,1,3,0
1105,1551803,RxNorm,2,3,8,0
1106,1551860,RxNorm,2,4,5,0
1107,1551924,RxNorm,2,1,3,0
1108,1551983,RxNorm,2,2,3,0
1109,1555120,RxNorm,2,3,3,0
1110,1555142,RxNorm,2,3,5,0
1111,1558242,RxNorm,2,1,3,0
1112,1559684,RxNorm,2,2,3,0
1113,1560163,RxNorm,2,1,1,0
1114,1560171,RxNorm,2,6,8,0
1115,1560278,RxNorm,2,62,108,0
1116,1560524,RxNorm,2,90,163,0
1117,1560525,RxNorm,2,43,117,0
1118,1560751,RxNorm,2,67,183,0
1119,1567198,RxNorm,2,1,2,0
1120,1567232,RxNorm,2,1,7,0
1121,1580747,RxNorm,2,1,1,0
1122,1592526,RxNorm,2,1,2,0
1123,1592539,RxNorm,2,12,20,0
1124,1592668,RxNorm,2,1,2,0
1125,1593063,RxNorm,2,14,24,0
1126,1593611,RxNorm,2,38,153,0
1127,1593698,RxNorm,2,19,51,0
1128,1593966,RxNorm,2,11,30,0
1129,1593969,RxNorm,2,24,39,0
1130,1594229,RxNorm,2,2,3,0
1131,1594705,RxNorm,2,1,2,0
1132,1594711,RxNorm,2,1,1,0
1133,1596977,RxNorm,2,56,176,0
1134,1596999,RxNorm,2,1,2,0
1135,1636780,RxNorm,2,1,1,0
1136,1703069,RxNorm,2,2,3,0
1137,1703687,RxNorm,2,4,15,0
1138,1703691,RxNorm,2,3,34,0
1139,1705674,RxNorm,2,10,13,0
1140,1705676,RxNorm,2,1,1,0
1141,1707164,RxNorm,2,23,35,0
1142,1707346,RxNorm,2,13,23,0
1143,1707348,RxNorm,2,19,36,0
1144,1707687,RxNorm,2,55,80,0
1145,1709170,RxNorm,2,13,14,0
1146,1710281,RxNorm,2,2,3,0
1147,1710316,RxNorm,2,2,5,0
1148,1712889,RxNorm,2,1,2,0
1149,1712912,RxNorm,2,1,4,0
1150,1713332,RxNorm,2,5,6,0
1151,1713694,RxNorm,2,1,2,0
1152,1714277,RxNorm,2,1,4,0
1153,1714278,RxNorm,2,1,8,0
1154,1714279,RxNorm,2,1,2,0
1155,1714303,RxNorm,2,1,4,0
1156,1715117,RxNorm,2,1,1,0
1157,1716903,RxNorm,2,1,1,0
1158,1717240,RxNorm,2,1,1,0
1159,1717327,RxNorm,2,10,10,0
1160,1717963,RxNorm,2,2,2,0
1161,1718696,RxNorm,2,7,12,0
1162,1718698,RxNorm,2,21,63,0
1163,1718752,RxNorm,2,47,146,0
1164,1719046,RxNorm,2,5,5,0
1165,1734104,RxNorm,2,10,11,0
1166,1735947,RxNorm,2,4,7,0
1167,1736887,RxNorm,2,2,2,0
1168,1736892,RxNorm,2,1,1,0
1169,1738521,RxNorm,2,5,5,0
1170,1741122,RxNorm,2,19,23,0
1171,1741309,RxNorm,2,1,1,0
1172,1742253,RxNorm,2,17,21,0
1173,1742257,RxNorm,2,1,1,0
1174,1742258,RxNorm,2,5,6,0
1175,1742282,RxNorm,2,5,5,0
1176,1742284,RxNorm,2,4,8,0
1177,1742432,RxNorm,2,1,1,0
1178,1746114,RxNorm,2,19,23,0
1179,1746940,RxNorm,2,7,7,0
1180,1748921,RxNorm,2,1,1,0
1181,1748975,RxNorm,2,29,35,0
1182,1749008,RxNorm,2,1,1,0
1183,1750500,RxNorm,2,2,3,0
1184,1750501,RxNorm,2,2,3,0
1185,1754994,RxNorm,2,12,13,0
1186,1754996,RxNorm,2,1,1,0
1187,1756831,RxNorm,2,1,1,0
1188,1759842,RxNorm,2,4,5,0
1189,1771162,RxNorm,2,33,33,0
1190,1776684,RxNorm,2,6,6,0
1191,1777087,RxNorm,2,1,1,0
1192,1777806,RxNorm,2,28,39,0
1193,1784444,RxNorm,2,1,1,0
1194,1784447,RxNorm,2,1,1,0
1195,1786617,RxNorm,2,1,1,0
1196,1786621,RxNorm,2,3,3,0
1197,1790812,RxNorm,2,44,45,0
1198,1790982,RxNorm,2,44,50,0
1199,1797513,RxNorm,2,25,40,0
1200,1797515,RxNorm,2,6,8,0
1201,1799139,RxNorm,2,3,3,0
1202,1799140,RxNorm,2,3,3,0
1203,1836241,RxNorm,2,8,8,0
1204,1836430,RxNorm,2,9,12,0
1205,1836433,RxNorm,2,4,8,0
1206,1836434,RxNorm,2,9,12,0
1207,1836452,RxNorm,2,2,3,0
1208,3000067,LOINC,2,9,26,0
1209,3000068,LOINC,2,9,15,0
1210,3000099,LOINC,2,11,22,0
1211,3000285,LOINC,2,56,140,0
1212,3000298,LOINC,2,2,17,0
1213,3000330,LOINC,2,86,674,0
1214,3000348,LOINC,2,86,674,0
1215,3000456,LOINC,2,12,338,0
1216,3000461,LOINC,2,52,698,0
1217,3000483,LOINC,2,57,261,0
1218,3000593,LOINC,2,23,45,0
1219,3000764,LOINC,2,20,33,0
1220,3000905,LOINC,2,1,16,0
1221,3000941,LOINC,2,3,4,0
1222,3000963,LOINC,2,100,6505,0
1223,3001062,LOINC,2,48,298,0
1224,3001122,LOINC,2,32,142,0
1225,3001137,LOINC,2,1,4,0
1226,3001308,LOINC,2,6,10,0
1227,3001318,LOINC,2,29,114,0
1228,3001405,LOINC,2,2,17,0
1229,3001472,LOINC,2,2,7,0
1230,3001494,LOINC,2,76,532,0
1231,3001582,LOINC,2,9,30,0
1232,3001893,LOINC,2,5,5,0
1233,3001950,LOINC,2,5,6,0
1234,3002020,LOINC,2,20,66,0
1235,3002030,LOINC,2,1,16,0
1236,3002091,LOINC,2,5,32,0
1237,3002113,LOINC,2,30,806,0
1238,3002153,LOINC,2,1,1,0
1239,3002179,LOINC,2,30,396,0
1240,3002331,LOINC,2,6,15,0
1241,3002400,LOINC,2,30,114,0
1242,3002620,LOINC,2,1,2,0
1243,3002827,LOINC,2,8,46,0
1244,3002850,LOINC,2,11,18,0
1245,3002888,LOINC,2,51,1495,0
1246,3002908,LOINC,2,1,2,0
1247,3003105,LOINC,2,24,57,0
1248,3003132,LOINC,2,25,35,0
1249,3003181,LOINC,2,35,174,0
1250,3003282,LOINC,2,100,5400,0
1251,3003381,LOINC,2,1,16,0
1252,3003396,LOINC,2,63,623,0
1253,3003403,LOINC,2,7,8,0
1254,3003434,LOINC,2,8,9,0
1255,3003709,LOINC,2,26,86,0
1256,3003739,LOINC,2,1,43,0
1257,3003785,LOINC,2,9,18,0
1258,3003793,LOINC,2,1,1,0
1259,3003906,LOINC,2,5,9,0
1260,3004169,LOINC,2,29,52,0
1261,3004249,LOINC,2,59,9661,0
1262,3004295,LOINC,2,98,925,0
1263,3004297,LOINC,2,30,963,0
1264,3004305,LOINC,2,2,7,0
1265,3004327,LOINC,2,91,2956,0
1266,3004354,LOINC,2,15,26,0
1267,3004410,LOINC,2,44,230,0
1268,3004501,LOINC,2,100,3597,0
1269,3004588,LOINC,2,13,16,0
1270,3004616,LOINC,2,1,2,0
1271,3004698,LOINC,2,3,753,0
1272,3004722,LOINC,2,1,2,0
1273,3004837,LOINC,2,1,1,0
1274,3004905,LOINC,2,46,119,0
1275,3004921,LOINC,2,54,1130,0
1276,3004962,LOINC,2,1,76,0
1277,3005087,LOINC,2,6,9,0
1278,3005131,LOINC,2,44,115,0
1279,3005158,LOINC,2,8,15,0
1280,3005309,LOINC,2,28,90,0
1281,3005456,LOINC,2,69,299,0
1282,3005460,LOINC,2,1,1,0
1283,3005481,LOINC,2,4,66,0
1284,3005555,LOINC,2,15,217,0
1285,3005606,LOINC,2,12,325,0
1286,3005629,LOINC,2,14,19,0
1287,3005686,LOINC,2,5,30,0
1288,3005715,LOINC,2,33,153,0
1289,3005719,LOINC,2,14,52,0
1290,3005854,LOINC,2,15,132,0
1291,3005897,LOINC,2,86,674,0
1292,3005984,LOINC,2,30,60,0
1293,3006122,LOINC,2,20,47,0
1294,3006135,LOINC,2,16,230,0
1295,3006175,LOINC,2,68,358,0
1296,3006490,LOINC,2,4,10,0
1297,3006751,LOINC,2,23,45,0
1298,3006923,LOINC,2,82,2272,0
1299,3006958,LOINC,2,2,2,0
1300,3007070,LOINC,2,30,60,0
1301,3007124,LOINC,2,17,39,0
1302,3007164,LOINC,2,13,42,0
1303,3007220,LOINC,2,59,396,0
1304,3007350,LOINC,2,19,48,0
1305,3007359,LOINC,2,18,94,0
1306,3007397,LOINC,2,55,1292,0
1307,3007449,LOINC,2,1,16,0
1308,3007451,LOINC,2,2,2,0
1309,3007469,LOINC,2,53,801,0
1310,3007733,LOINC,2,30,112,0
1311,3007794,LOINC,2,4,896,0
1312,3007876,LOINC,2,100,2680,0
1313,3007913,LOINC,2,10,28,0
1314,3008047,LOINC,2,1,47,0
1315,3008223,LOINC,2,100,3245,0
1316,3008251,LOINC,2,6,12,0
1317,3008295,LOINC,2,13,29,0
1318,3008308,LOINC,2,8,16,0
1319,3008449,LOINC,2,3,494,0
1320,3008504,LOINC,2,13,24,0
1321,3008541,LOINC,2,2,2,0
1322,3008598,LOINC,2,14,66,0
1323,3008691,LOINC,2,4,5,0
1324,3008855,LOINC,2,4,6,0
1325,3008939,LOINC,2,30,788,0
1326,3009094,LOINC,2,100,3260,0
1327,3009201,LOINC,2,41,238,0
1328,3009306,LOINC,2,7,20,0
1329,3009314,LOINC,2,20,47,0
1330,3009361,LOINC,2,2,2,0
1331,3009363,LOINC,2,100,1475,0
1332,3009395,LOINC,2,1,1,0
1333,3009497,LOINC,2,56,1243,0
1334,3009540,LOINC,2,100,2668,0
1335,3009542,LOINC,2,97,1061,0
1336,3009543,LOINC,2,2,7,0
1337,3009613,LOINC,2,6,19,0
1338,3009682,LOINC,2,11,62,0
1339,3009744,LOINC,2,100,5400,0
1340,3009858,LOINC,2,1,77,0
1341,3009872,LOINC,2,1,1,0
1342,3010144,LOINC,2,1,1,0
1343,3010189,LOINC,2,76,532,0
1344,3010321,LOINC,2,96,2546,0
1345,3010340,LOINC,2,7,26,0
1346,3010421,LOINC,2,78,964,0
1347,3010834,LOINC,2,39,900,0
1348,3010939,LOINC,2,1,1,0
1349,3010950,LOINC,2,1,2,0
1350,3011335,LOINC,2,5,46,0
1351,3011368,LOINC,2,34,858,0
1352,3011380,LOINC,2,33,153,0
1353,3011397,LOINC,2,86,337,0
1354,3011412,LOINC,2,2,34,0
1355,3011483,LOINC,2,13,36,0
1356,3011544,LOINC,2,6,6,0
1357,3011589,LOINC,2,3,878,0
1358,3011904,LOINC,2,100,4600,0
1359,3011922,LOINC,2,2,2,0
1360,3011965,LOINC,2,24,51,0
1361,3011987,LOINC,2,34,846,0
1362,3012030,LOINC,2,100,5400,0
1363,3012095,LOINC,2,100,4868,0
1364,3012222,LOINC,2,22,46,0
1365,3012336,LOINC,2,22,150,0
1366,3012381,LOINC,2,2,3,0
1367,3012410,LOINC,2,26,96,0
1368,3012501,LOINC,2,77,887,0
1369,3012516,LOINC,2,10,26,0
1370,3012697,LOINC,2,50,143,0
1371,3012698,LOINC,2,1,76,0
1372,3012888,LOINC,2,59,9660,0
1373,3012986,LOINC,2,6,8,0
1374,3013075,LOINC,2,1,1,0
1375,3013078,LOINC,2,2,30,0
1376,3013290,LOINC,2,77,887,0
1377,3013429,LOINC,2,91,2956,0
1378,3013466,LOINC,2,100,1475,0
1379,3013502,LOINC,2,61,253,0
1380,3013603,LOINC,2,8,18,0
1381,3013650,LOINC,2,45,1104,0
1382,3013678,LOINC,2,38,154,0
1383,3013682,LOINC,2,100,5860,0
1384,3013707,LOINC,2,8,38,0
1385,3013721,LOINC,2,82,2276,0
1386,3013731,LOINC,2,15,50,0
1387,3013940,LOINC,2,1,1,0
1388,3014029,LOINC,2,2,24,0
1389,3014037,LOINC,2,1,16,0
1390,3014080,LOINC,2,80,1248,0
1391,3014402,LOINC,2,1,77,0
1392,3014543,LOINC,2,2,2,0
1393,3014576,LOINC,2,100,6873,0
1394,3014644,LOINC,2,1,2,0
1395,3014886,LOINC,2,91,1852,0
1396,3015094,LOINC,2,2,2,0
1397,3015273,LOINC,2,46,672,0
1398,3015280,LOINC,2,3,214,0
1399,3015377,LOINC,2,99,4680,0
1400,3015536,LOINC,2,3,753,0
1401,3015688,LOINC,2,2,4,0
1402,3015736,LOINC,2,1,3,0
1403,3015862,LOINC,2,8,13,0
1404,3016038,LOINC,2,29,106,0
1405,3016242,LOINC,2,18,42,0
1406,3016251,LOINC,2,17,36,0
1407,3016293,LOINC,2,100,6585,0
1408,3016311,LOINC,2,13,31,0
1409,3016335,LOINC,2,100,3268,0
1410,3016407,LOINC,2,47,165,0
1411,3016502,LOINC,2,45,149,0
1412,3016557,LOINC,2,13,44,0
1413,3016573,LOINC,2,16,30,0
1414,3016647,LOINC,2,2,2,0
1415,3016723,LOINC,2,100,6845,0
1416,3016750,LOINC,2,66,300,0
1417,3016771,LOINC,2,25,41,0
1418,3016879,LOINC,2,21,36,0
1419,3016991,LOINC,2,11,26,0
1420,3017143,LOINC,2,15,46,0
1421,3017154,LOINC,2,1,2,0
1422,3017161,LOINC,2,1,1,0
1423,3017181,LOINC,2,30,395,0
